result_id,race_id,race_date,racecourse_code,racecourse_name,race_number,race_index,race_name,race_class,distance_m,rating_band,going,surface,course,prize_money_hkd,field_size,horse_id,horse_number,horse_name,brand_number,country_of_origin,hemisphere_of_origin,horse_age_at_race,horse_colour,horse_sex,sire,dam,dam_sire,career_starts_before,career_wins_before,career_seconds_before,career_thirds_before,career_top3_before,career_win_rate_before,career_top3_rate_before,prize_payout_percentage,prize_money_won_this_race,career_prize_money_before,career_prize_money_after,finishing_position,is_winner,is_top_three,jockey,trainer,actual_weight,declared_horse_weight,draw,margin,finish_time,odds,horse_profile_url,horse_profile_scraped_at,race_url
ST_20060101_R04_HK_2004_E164,ST_20060101_R04,2006-01-01,ST,Sha Tin,4,281,SONGHUA JIANG HANDICAP,Class 4,1400,60-40,GOOD TO FIRM,TURF,"TURF - ""C"" Course",570000,14,HK_2004_E164,11,PO ON GEM,CE164,NZ,Southern,,Bay,Brown / Gelding,Spectacular Love,Royal Matriarch,Clay Hero Same,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,False,False,O Doleuze,P O'Sullivan,120,1187,12,5-1/4,1:23.80,8.5,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E164,2026-09-04T10:17:18Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=4
ST_20060101_R04_HK_2003_D019,ST_20060101_R04,2006-01-01,ST,Sha Tin,4,281,SONGHUA JIANG HANDICAP,Class 4,1400,60-40,GOOD TO FIRM,TURF,"TURF - ""C"" Course",570000,14,HK_2003_D019,2,HARRY HARRY,CD019,AUS,Southern,,Chestnut,Gelding,Hurricane Sky,Folio,Imperial Baron Same,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,False,False,R Fradd,D J Hall,129,1117,14,6,1:23.90,16.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2003_D019,2026-09-04T07:12:40Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=4
ST_20060101_R04_HK_2004_E200,ST_20060101_R04,2006-01-01,ST,Sha Tin,4,281,SONGHUA JIANG HANDICAP,Class 4,1400,60-40,GOOD TO FIRM,TURF,"TURF - ""C"" Course",570000,14,HK_2004_E200,5,HONEST TREASURE,CE200,IRE,Northern,,Bay,Gelding,Danehill,Escape To Victory,Salse Same,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,False,False,W M Lai,C H Yip,125,1040,13,8-1/2,1:24.30,36.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E200,2026-09-04T07:21:50Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=4
ST_20060101_R04_HK_2004_E104,ST_20060101_R04,2006-01-01,ST,Sha Tin,4,281,SONGHUA JIANG HANDICAP,Class 4,1400,60-40,GOOD TO FIRM,TURF,"TURF - ""C"" Course",570000,14,HK_2004_E104,1,FAVOURITE RETURN,CE104,NZ,Southern,,Chestnut,Gelding,Woodborough,Maxamore,Volksraad Same,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,False,False,H W Lai,L Ho,122,1114,8,20,1:26.20,99.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E104,2026-09-04T10:17:21Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=4
ST_20060101_R05_HK_2001_B320,ST_20060101_R05,2006-01-01,ST,Sha Tin,5,282,LIAO HE HANDICAP,Class 4,1800,60-40,GOOD TO FIRM,TURF,"TURF - ""C"" Course",570000,14,HK_2001_B320,14,BARRACUDA,CB320,AUS,Southern,,Bay,Gelding,Barathea,Express The Blues,Cure The Blues Same,0,0,0,0,0,0.0,0.0,0.56,319200.0,0.0,319200.0,1,True,True,H W Lai,A Lee,106,1097,7,---,1:49.10,33.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2001_B320,2026-09-04T07:17:36Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=5
ST_20060101_R05_HK_2003_D320,ST_20060101_R05,2006-01-01,ST,Sha Tin,5,282,LIAO HE HANDICAP,Class 4,1800,60-40,GOOD TO FIRM,TURF,"TURF - ""C"" Course",570000,14,HK_2003_D320,2,VICTORY TURBO,CD320,AUS,Southern,,Bay,Gelding,Danzero,Extradite,Bletchingly Same,0,0,0,0,0,0.0,0.0,0.21,119700.0,0.0,119700.0,2,False,True,G Mosse,S Woods,133,1165,6,1-1/4,1:49.20,4.7,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2003_D320,2026-09-04T07:18:55Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=5
ST_20060101_R05_HK_2004_E190,ST_20060101_R05,2006-01-01,ST,Sha Tin,5,282,LIAO HE HANDICAP,Class 4,1800,60-40,GOOD TO FIRM,TURF,"TURF - ""C"" Course",570000,14,HK_2004_E190,11,DURABLE,CE190,GB,Northern,,Grey,Gelding,Daylami,Chief's Quest,Chief's Crown Same,0,0,0,0,0,0.0,0.0,0.115,65550.0,0.0,65550.0,3,False,True,C K Tong,C Fownes,106,1115,3,2-3/4,1:49.50,86.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E190,2026-09-04T07:31:21Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=5
ST_20060101_R05_HK_2003_D343,ST_20060101_R05,2006-01-01,ST,Sha Tin,5,282,LIAO HE HANDICAP,Class 4,1800,60-40,GOOD TO FIRM,TURF,"TURF - ""C"" Course",570000,14,HK_2003_D343,12,FORTUNE GOLD,CD343,AUS,Southern,,Brown,Gelding,Gold Fever,How Special,Persian Heights Same,0,0,0,0,0,0.0,0.0,0.06,34200.0,0.0,34200.0,4,False,False,C Munce,J Size,115,1205,9,2-3/4,1:49.50,5.9,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2003_D343,2026-09-04T07:05:34Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=5
ST_20060101_R05_HK_2002_C223,ST_20060101_R05,2006-01-01,ST,Sha Tin,5,282,LIAO HE HANDICAP,Class 4,1800,60-40,GOOD TO FIRM,TURF,"TURF - ""C"" Course",570000,14,HK_2002_C223,3,SUPER IDEAL,CC223,IRE,Northern,,Bay,Gelding,Marju,Medway,Shernazar Same,0,0,0,0,0,0.0,0.0,0.055,31350.0,0.0,31350.0,5,False,False,G Schofield,K L Man,129,1108,4,3-1/4,1:49.60,6.5,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C223,2026-09-04T10:17:26Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=5
ST_20060101_R05_HK_2001_B327,ST_20060101_R05,2006-01-01,ST,Sha Tin,5,282,LIAO HE HANDICAP,Class 4,1800,60-40,GOOD TO FIRM,TURF,"TURF - ""C"" Course",570000,14,HK_2001_B327,8,WATCHMAN,CB327,NZ,Southern,,Chestnut,Gelding,Entrepreneur,Happiness,Bluebird Same,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,False,False,S Sanders,B K Ng,119,1114,2,5-1/2,1:49.90,28.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2001_B327,2026-09-04T07:05:57Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=5
ST_20060101_R05_HK_2002_C056,ST_20060101_R05,2006-01-01,ST,Sha Tin,5,282,LIAO HE HANDICAP,Class 4,1800,60-40,GOOD TO FIRM,TURF,"TURF - ""C"" Course",570000,14,HK_2002_C056,13,KING OF SPADES,CC056,SAF,Southern,,Bay,Gelding,Goldkeeper,Megeve,Northfields Same,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,False,False,C W Wong,T K Ng,105,1048,8,5-3/4,1:50.00,17.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C056,2026-09-04T07:12:37Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=5
ST_20060101_R05_HK_2003_D069,ST_20060101_R05,2006-01-01,ST,Sha Tin,5,282,LIAO HE HANDICAP,Class 4,1800,60-40,GOOD TO FIRM,TURF,"TURF - ""C"" Course",570000,14,HK_2003_D069,1,DOUBLE PLEASURE,CD069,NZ,Southern,,Bay,Gelding,Volksraad,Secrets 'N' Lies,Casual Lies Same,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,False,False,B Prebble,D E Ferraris,133,1072,11,6-1/4,1:50.10,7.7,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2003_D069,2026-09-04T07:17:10Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=5
ST_20060101_R05_HK_2002_C225,ST_20060101_R05,2006-01-01,ST,Sha Tin,5,282,LIAO HE HANDICAP,Class 4,1800,60-40,GOOD TO FIRM,TURF,"TURF - ""C"" Course",570000,14,HK_2002_C225,5,SUNDAY DELIGHT,CC225,AUS,Southern,,Bay,Gelding,Anabaa,Portview,Handy Proverb Same,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,False,False,S Dye,C S Shum,124,1079,5,6-1/2,1:50.10,6.1,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C225,2026-09-04T10:17:29Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=5
ST_20060101_R05_HK_2001_B054,ST_20060101_R05,2006-01-01,ST,Sha Tin,5,282,LIAO HE HANDICAP,Class 4,1800,60-40,GOOD TO FIRM,TURF,"TURF - ""C"" Course",570000,14,HK_2001_B054,4,DESERT STRIKE,CB054,NZ,Southern,,Bay,Gelding,Volksraad,Lady Cimarosa,Dom Cimarosa Same,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,False,False,C Brown,P O'Sullivan,128,1118,12,6-1/2,1:50.10,11.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2001_B054,2026-09-04T07:06:03Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=5
ST_20060101_R05_HK_2001_B218,ST_20060101_R05,2006-01-01,ST,Sha Tin,5,282,LIAO HE HANDICAP,Class 4,1800,60-40,GOOD TO FIRM,TURF,"TURF - ""C"" Course",570000,14,HK_2001_B218,7,MAIN ATTRACTION,CB218,AUS,Southern,,Bay,Gelding,Last Tycoon,Hayizah,Woodman Same,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,False,False,R Fradd,C H Yip,118,1151,1,6-1/2,1:50.10,21.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2001_B218,2026-09-04T07:31:24Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=5
ST_20060101_R05_HK_2002_C021,ST_20060101_R05,2006-01-01,ST,Sha Tin,5,282,LIAO HE HANDICAP,Class 4,1800,60-40,GOOD TO FIRM,TURF,"TURF - ""C"" Course",570000,14,HK_2002_C021,6,KNIGHT TEMPLAR,CC021,NZ,Southern,,Bay,Gelding,I Conquer,Espion,Star Way Same,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,False,False,Y T Cheng,D Cruz,116,1052,14,8-1/4,1:50.40,35.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C021,2026-09-04T07:42:08Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=5
ST_20060101_R05_HK_2004_E186,ST_20060101_R05,2006-01-01,ST,Sha Tin,5,282,LIAO HE HANDICAP,Class 4,1800,60-40,GOOD TO FIRM,TURF,"TURF - ""C"" Course",570000,14,HK_2004_E186,9,CHARMING SPEEDY,CE186,NZ,Southern,,Bay,Gelding,Deputy Governor,Georgia,Grosvenor Same,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,False,False,W M Lai,P F Yiu,115,1057,13,8-3/4,1:50.40,12.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E186,2026-09-04T07:10:50Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=5
ST_20060101_R05_HK_2004_E141,ST_20060101_R05,2006-01-01,ST,Sha Tin,5,282,LIAO HE HANDICAP,Class 4,1800,60-40,GOOD TO FIRM,TURF,"TURF - ""C"" Course",570000,14,HK_2004_E141,10,FIGS,CE141,IRE,Northern,,Bay,Gelding,Danehill,Golden Coral,Slew O' Gold Same,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,False,False,M W Leung,D Oughton,112,1163,10,11-1/2,1:50.90,99.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E141,2026-09-04T07:27:47Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=5
ST_20060101_R06_HK_2004_E068,ST_20060101_R06,2006-01-01,ST,Sha Tin,6,283,HEILONGJIANG HANDICAP,Class 3,1400,80-60,GOOD TO FIRM,TURF,"TURF - ""C"" Course",750000,14,HK_2004_E068,13,RELY ON ME,CE068,AUS,Southern,,Bay,Brown / Gelding,Encosta de Lago,Rhum Dancer,Command Module Same,0,0,0,0,0,0.0,0.0,0.56,420000.0,0.0,420000.0,1,True,True,C Munce,J Size,115,1202,4,---,1:22.60,3.1,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E068,2026-09-04T10:17:34Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=6
ST_20060101_R06_HK_2002_C332,ST_20060101_R06,2006-01-01,ST,Sha Tin,6,283,HEILONGJIANG HANDICAP,Class 3,1400,80-60,GOOD TO FIRM,TURF,"TURF - ""C"" Course",750000,14,HK_2002_C332,4,ZERO IN,CC332,AUS,Southern,,Brown,Gelding,Danzero,Onbellera,Aspect Same,0,0,0,0,0,0.0,0.0,0.21,157500.0,0.0,157500.0,2,False,True,W M Lai,A S Cruz,124,1186,1,4-1/4,1:23.20,23.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C332,2026-09-04T10:17:37Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=6
ST_20060101_R06_HK_2004_E049,ST_20060101_R06,2006-01-01,ST,Sha Tin,6,283,HEILONGJIANG HANDICAP,Class 3,1400,80-60,GOOD TO FIRM,TURF,"TURF - ""C"" Course",750000,14,HK_2004_E049,11,TREASURE RAIDERS,CE049,NZ,Southern,,Bay,Gelding,Felix The Cat,Lunar Lady,Famous Star Same,0,0,0,0,0,0.0,0.0,0.115,86250.0,0.0,86250.0,3,False,True,O Doleuze,P O'Sullivan,120,1137,8,5-1/4,1:23.40,13.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E049,2026-09-04T07:18:08Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=6
ST_20060101_R06_HK_2004_E140,ST_20060101_R06,2006-01-01,ST,Sha Tin,6,283,HEILONGJIANG HANDICAP,Class 3,1400,80-60,GOOD TO FIRM,TURF,"TURF - ""C"" Course",750000,14,HK_2004_E140,6,AMSTERDAM,CE140,IRE,Northern,,Bay,Gelding,Danehill,Dathiyna,Kris Same,0,0,0,0,0,0.0,0.0,0.06,45000.0,0.0,45000.0,4,False,False,S Dye,J Moore,123,1039,2,6-3/4,1:23.60,3.8,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E140,2026-09-04T07:04:39Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=6
ST_20060101_R06_HK_2002_C299,ST_20060101_R06,2006-01-01,ST,Sha Tin,6,283,HEILONGJIANG HANDICAP,Class 3,1400,80-60,GOOD TO FIRM,TURF,"TURF - ""C"" Course",750000,14,HK_2002_C299,10,SUPER CHARGE,CC299,AUS,Southern,,Bay,Gelding,Fraar,Tale Of Silence,Luskin Star Same,0,0,0,0,0,0.0,0.0,0.055,41250.0,0.0,41250.0,5,False,False,C Brown,A Lee,118,1147,9,7-1/4,1:23.70,28.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C299,2026-09-04T10:17:40Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=6
ST_20060101_R06_HK_2002_C285,ST_20060101_R06,2006-01-01,ST,Sha Tin,6,283,HEILONGJIANG HANDICAP,Class 3,1400,80-60,GOOD TO FIRM,TURF,"TURF - ""C"" Course",750000,14,HK_2002_C285,2,DILIGENT,CC285,GB,Northern,,Chestnut,Gelding,Ashkalani,Subtle Blush,Nashwan Same,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,False,False,H W Lai,K W Lui,122,1063,11,7-1/2,1:23.80,14.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C285,2026-09-04T07:08:18Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=6
ST_20060101_R06_HK_2003_D350,ST_20060101_R06,2006-01-01,ST,Sha Tin,6,283,HEILONGJIANG HANDICAP,Class 3,1400,80-60,GOOD TO FIRM,TURF,"TURF - ""C"" Course",750000,14,HK_2003_D350,9,KAISER'S PRIZE,CD350,AUS,Southern,,Bay,Gelding,Canny Lad,Infatuated,Quest For Fame Same,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,False,False,D Whyte,C Fownes,120,1173,5,7-3/4,1:23.80,8.8,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2003_D350,2026-09-04T07:28:57Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=6
ST_20060101_R06_HK_2001_B090,ST_20060101_R06,2006-01-01,ST,Sha Tin,6,283,HEILONGJIANG HANDICAP,Class 3,1400,80-60,GOOD TO FIRM,TURF,"TURF - ""C"" Course",750000,14,HK_2001_B090,14,ALWAYS ZIETEN,CB090,IRE,Northern,,Bay,Gelding,Zieten,Lisa's Favourite,Gorytus Same,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,False,False,C W Wong,L Ho,104,1128,7,9-1/4,1:24.00,46.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2001_B090,2026-09-04T07:36:25Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=6
ST_20060101_R06_HK_2003_D258,ST_20060101_R06,2006-01-01,ST,Sha Tin,6,283,HEILONGJIANG HANDICAP,Class 3,1400,80-60,GOOD TO FIRM,TURF,"TURF - ""C"" Course",750000,14,HK_2003_D258,1,HIP HIP HOORAY,CD258,NZ,Southern,,Bay,Gelding,Tale Of The Cat,Triassic,Tights Same,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,False,False,E Saint-Martin,D E Ferraris,130,1177,6,9-3/4,1:24.10,32.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2003_D258,2026-09-04T07:29:19Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=6
ST_20060101_R06_HK_2001_B252,ST_20060101_R06,2006-01-01,ST,Sha Tin,6,283,HEILONGJIANG HANDICAP,Class 3,1400,80-60,GOOD TO FIRM,TURF,"TURF - ""C"" Course",750000,14,HK_2001_B252,8,SPINNING CITY,CB252,AUS,Southern,,Brown,Gelding,Spinning World,Futile,Alzao Same,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,False,False,B Prebble,D J Hall,122,1218,14,9-3/4,1:24.10,10.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2001_B252,2026-09-04T10:17:42Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=6
ST_20060101_R06_HK_2004_E056,ST_20060101_R06,2006-01-01,ST,Sha Tin,6,283,HEILONGJIANG HANDICAP,Class 3,1400,80-60,GOOD TO FIRM,TURF,"TURF - ""C"" Course",750000,14,HK_2004_E056,3,CROWNED GEM,CE056,AUS,Southern,,Bay,Gelding,Beautiful Crown,Narrung Gem,Mustin Lake Same,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,False,False,G Mosse,S Woods,126,1248,10,10-1/4,1:24.20,8.3,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E056,2026-09-04T07:32:14Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=6
ST_20060101_R06_HK_2000_A296,ST_20060101_R06,2006-01-01,ST,Sha Tin,6,283,HEILONGJIANG HANDICAP,Class 3,1400,80-60,GOOD TO FIRM,TURF,"TURF - ""C"" Course",750000,14,HK_2000_A296,5,FLYING BISHOP,CA296,NZ,Southern,,Bay,Gelding,Deputy Governor,Healy Ridge,Alwasmi Same,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,False,False,S Sanders,P F Yiu,125,1047,12,10-1/4,1:24.20,86.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2000_A296,2026-09-04T07:15:31Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=6
ST_20060101_R06_HK_2002_C046,ST_20060101_R06,2006-01-01,ST,Sha Tin,6,283,HEILONGJIANG HANDICAP,Class 3,1400,80-60,GOOD TO FIRM,TURF,"TURF - ""C"" Course",750000,14,HK_2002_C046,7,OSCAR STAR,CC046,NZ,Southern,,Brown,Gelding,O'Reilly,Curragh Lass,Danzatore Same,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,False,False,M W Leung,A T Millard,117,1048,3,11,1:24.30,99.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C046,2026-09-04T10:17:45Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=6
ST_20060101_R06_HK_2004_E082,ST_20060101_R06,2006-01-01,ST,Sha Tin,6,283,HEILONGJIANG HANDICAP,Class 3,1400,80-60,GOOD TO FIRM,TURF,"TURF - ""C"" Course",750000,14,HK_2004_E082,12,COME HO CHOI,CE082,GB,Northern,,Bay,Gelding,Polish Precedent,Flourish,Selkirk Same,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,False,False,Y T Cheng,T W Leung,113,1066,13,12-3/4,1:24.60,99.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E082,2026-09-04T10:17:48Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=6
ST_20060101_R07_HK_2002_C228,ST_20060101_R07,2006-01-01,ST,Sha Tin,7,284,THE CHINESE CLUB CHALLENGE CUP (HANDICAP),,1400,,GOOD TO FIRM,TURF,"TURF - ""C"" Course",2300000,10,HK_2002_C228,1,SCINTILLATION,CC228,AUS,Southern,,Bay,Gelding,Danehill,Subterfuge,Machiavellian Same,0,0,0,0,0,0.0,0.0,0.56,1288000.0,0.0,1288000.0,1,True,True,G Mosse,C S Shum,131,1202,1,---,1:21.40,3.8,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C228,2026-09-04T07:33:39Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=7
ST_20060101_R07_HK_2004_E072,ST_20060101_R07,2006-01-01,ST,Sha Tin,7,284,THE CHINESE CLUB CHALLENGE CUP (HANDICAP),,1400,,GOOD TO FIRM,TURF,"TURF - ""C"" Course",2300000,10,HK_2004_E072,8,FOKINE,CE072,USA,Northern,,Bay,Brown / Horse,Royal Academy,Polar Bird,Thatching Same,0,0,0,0,0,0.0,0.0,0.21,483000.0,0.0,483000.0,2,False,True,Y T Cheng,A S Cruz,119,1007,3,N,1:21.50,7.8,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2004_E072,2026-09-04T10:17:53Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=7
ST_20060101_R07_HK_2002_C283,ST_20060101_R07,2006-01-01,ST,Sha Tin,7,284,THE CHINESE CLUB CHALLENGE CUP (HANDICAP),,1400,,GOOD TO FIRM,TURF,"TURF - ""C"" Course",2300000,10,HK_2002_C283,9,MY CHOICE,CC283,NZ,Southern,,Bay,Gelding,Volksraad,Chianina,Super Imposing Same,0,0,0,0,0,0.0,0.0,0.115,264500.0,0.0,264500.0,3,False,True,W M Lai,D J Hall,113,1098,8,2-1/4,1:21.70,11.0,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C283,2026-09-04T07:40:09Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=7
ST_20060101_R07_HK_2002_C092,ST_20060101_R07,2006-01-01,ST,Sha Tin,7,284,THE CHINESE CLUB CHALLENGE CUP (HANDICAP),,1400,,GOOD TO FIRM,TURF,"TURF - ""C"" Course",2300000,10,HK_2002_C092,10,SAN LORENZO,CC092,AUS,Southern,,Brown,Gelding,Torrential,Tipped To Top,Vain Same,0,0,0,0,0,0.0,0.0,0.06,138000.0,0.0,138000.0,4,False,False,C Munce,J Size,113,1032,9,3,1:21.90,6.3,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C092,2026-09-04T10:17:56Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=7
ST_20060101_R07_HK_2002_C084,ST_20060101_R07,2006-01-01,ST,Sha Tin,7,284,THE CHINESE CLUB CHALLENGE CUP (HANDICAP),,1400,,GOOD TO FIRM,TURF,"TURF - ""C"" Course",2300000,10,HK_2002_C084,6,HELENE PILLAGING,CC084,AUS,Southern,,Bay,Gelding,Marauding,Preview,Kenmare Same,0,0,0,0,0,0.0,0.0,0.055,126500.0,0.0,126500.0,5,False,False,B Prebble,A S Cruz,125,1256,2,3-1/2,1:21.90,5.9,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2002_C084,2026-09-04T07:33:44Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=7
ST_20060101_R07_HK_2003_D317,ST_20060101_R07,2006-01-01,ST,Sha Tin,7,284,THE CHINESE CLUB CHALLENGE CUP (HANDICAP),,1400,,GOOD TO FIRM,TURF,"TURF - ""C"" Course",2300000,10,HK_2003_D317,3,HIGH INTELLIGENT,CD317,AUS,Southern,,Brown,Gelding,Anabaa,Party Dancer,Party Leader Same,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,False,False,D Whyte,J Size,129,1172,5,4-1/4,1:22.10,5.2,https://racing.hkjc.com/en-us/local/information/otherhorse?horseid=HK_2003_D317,2026-09-04T07:22:34Z,https://racing.hkjc.com/en-us/local/information/archive/localresults?racedate=2006/01/01&racecourse=ST&RaceNo=7
